FRACHOURS, 2SIGMALO, 2SIGMAHI, 3SIGMALO, 3SIGMAHI, 4SIGMALO, 4SIGMAHI
192.83,7.19,17.41,4.63,19.97,2.08,22.52
192.88,7.11,17.22,4.58,19.75,2.06,22.28
192.92,7.04,17.03,4.54,19.53,2.04,22.03
192.96,6.98,16.86,4.51,19.33,2.03,21.8
193.0,6.92,16.69,4.48,19.13,2.03,21.57
193.04,6.86,16.53,4.44,18.95,2.02,21.37
193.08,6.81,16.36,4.42,18.75,2.03,21.14
193.12,6.76,16.23,4.39,18.6,2.02,20.97
193.17,6.7,16.08,4.36,18.43,2.01,20.77
193.21,6.64,15.96,4.31,18.29,1.98,20.62
193.25,6.61,15.82,4.3,18.13,2,20.43
193.29,6.59,15.76,4.3,18.05,2.01,20.34
193.33,6.62,15.73,4.34,18.01,2.07,20.28
193.38,6.7,15.81,4.42,18.08,2.14,20.36
193.42,6.87,15.92,4.61,18.18,2.35,20.44
193.46,7.13,16.21,4.85,18.48,2.58,20.75
193.5,7.48,16.5,5.22,18.75,2.97,21.01
193.54,7.81,16.87,5.54,19.14,3.28,21.41
193.58,7.84,17.42,5.44,19.82,3.04,22.22
193.62,7.65,17.91,5.09,20.48,2.52,23.04
193.67,7.54,18,4.93,20.62,2.31,23.23
193.71,7.47,17.91,4.86,20.52,2.25,23.13
193.75,7.41,17.77,4.82,20.36,2.23,22.95
193.79,7.35,17.63,4.78,20.2,2.21,22.77
193.83,7.3,17.46,4.75,20,2.21,22.55
193.88,7.22,17.28,4.7,19.79,2.19,22.31
193.92,7.14,17.09,4.65,19.58,2.16,22.07
193.96,7.08,16.92,4.62,19.38,2.16,21.84
194.0,7.02,16.75,4.59,19.18,2.15,21.61
194.04,6.96,16.59,4.55,19,2.14,21.41
194.08,6.9,16.42,4.52,18.8,2.14,21.18
194.12,6.85,16.29,4.49,18.65,2.13,21.01
194.17,6.8,16.14,4.46,18.48,2.12,20.82
194.21,6.74,16.02,4.42,18.35,2.1,20.67
194.25,6.7,15.88,4.4,18.18,2.11,20.48
194.29,6.68,15.82,4.4,18.11,2.11,20.39
194.33,6.71,15.79,4.44,18.07,2.16,20.34
194.38,6.78,15.87,4.51,18.14,2.24,20.41
194.42,6.96,15.98,4.7,18.24,2.44,20.5
194.46,7.21,16.27,4.94,18.54,2.68,20.8
194.5,7.57,16.56,5.32,18.81,3.07,21.06
194.54,7.91,16.92,5.65,19.18,3.4,21.43
194.58,7.94,17.47,5.56,19.85,3.18,22.23
194.62,7.76,17.97,5.21,20.52,2.66,23.07
194.67,7.65,18.06,5.05,20.66,2.45,23.26
194.71,7.57,17.96,4.98,20.56,2.38,23.16
194.75,7.51,17.82,4.94,20.4,2.36,22.98
194.79,7.45,17.69,4.9,20.24,2.34,22.8
194.83,7.4,17.52,4.86,20.05,2.33,22.59
194.88,7.31,17.34,4.81,19.85,2.3,22.35
194.92,7.23,17.16,4.75,19.64,2.27,22.12
194.96,7.17,16.99,4.71,19.44,2.26,21.9
195.0,7.1,16.82,4.68,19.25,2.25,21.68
195.04,7.04,16.67,4.64,19.07,2.23,21.48
195.08,6.99,16.5,4.61,18.88,2.23,21.26
195.12,6.93,16.37,4.57,18.73,2.21,21.09
195.17,6.88,16.22,4.55,18.55,2.21,20.88
195.21,6.82,16.1,4.5,18.42,2.18,20.74
195.25,6.78,15.96,4.48,18.26,2.18,20.56
195.29,6.76,15.9,4.47,18.19,2.18,20.48
195.33,6.78,15.88,4.51,18.16,2.23,20.43
195.38,6.86,15.94,4.59,18.22,2.31,20.49
195.42,7.03,16.07,4.77,18.33,2.5,20.59
195.46,7.28,16.35,5.01,18.62,2.74,20.89
195.5,7.63,16.64,5.38,18.89,3.13,21.14
195.54,7.97,16.99,5.72,19.24,3.46,21.5
195.58,8.02,17.52,5.64,19.89,3.27,22.27
195.62,7.83,18.01,5.29,20.55,2.75,23.09
195.67,7.73,18.09,5.15,20.67,2.56,23.26
195.71,7.66,17.99,5.07,20.58,2.49,23.16
195.75,7.6,17.85,5.03,20.41,2.47,22.98
195.79,7.53,17.73,4.98,20.28,2.43,22.82
195.83,7.47,17.56,4.95,20.09,2.43,22.61
195.88,7.39,17.4,4.89,19.9,2.38,22.4
195.92,7.31,17.21,4.84,19.69,2.37,22.16
195.96,7.24,17.05,4.79,19.5,2.34,21.95
196.0,7.18,16.88,4.75,19.3,2.33,21.72
196.04,7.11,16.72,4.71,19.12,2.31,21.52
196.08,7.06,16.56,4.68,18.94,2.31,21.31
196.12,7,16.44,4.64,18.8,2.28,21.16
196.17,6.95,16.28,4.61,18.61,2.28,20.95
196.21,6.88,16.16,4.56,18.48,2.24,20.8
196.25,6.84,16.03,4.54,18.33,2.24,20.63
196.29,6.82,15.96,4.54,18.24,2.26,20.53
196.33,6.84,15.95,4.57,18.23,2.29,20.5
196.38,6.92,16,4.65,18.27,2.38,20.54
196.42,7.09,16.14,4.83,18.4,2.57,20.66
196.46,7.35,16.39,5.09,18.65,2.83,20.91
196.5,7.71,16.69,5.46,18.93,3.22,21.18
196.54,8.05,17.01,5.81,19.25,3.57,21.49
196.58,8.11,17.55,5.75,19.91,3.39,22.27
196.62,7.93,18.02,5.41,20.55,2.88,23.07
196.67,7.83,18.13,5.26,20.7,2.69,23.28
196.71,7.75,18.01,5.19,20.58,2.63,23.14
196.75,7.69,17.9,5.14,20.45,2.59,23
196.79,7.63,17.77,5.1,20.31,2.56,22.84
196.83,7.57,17.6,5.06,20.11,2.55,22.62
196.88,7.49,17.43,5,19.91,2.52,22.4
196.92,7.4,17.25,4.94,19.72,2.48,22.18
196.96,7.33,17.1,4.88,19.55,2.44,21.99
197.0,7.26,16.93,4.84,19.35,2.43,21.76
197.04,7.2,16.78,4.8,19.17,2.41,21.57
197.08,7.14,16.62,4.77,18.99,2.4,21.36
197.12,7.08,16.5,4.72,18.85,2.37,21.2
197.17,7.02,16.34,4.7,18.67,2.37,21
197.21,6.96,16.23,4.65,18.54,2.33,20.86
197.25,6.91,16.1,4.62,18.4,2.32,20.69
197.29,6.9,16.02,4.62,18.31,2.34,20.59
197.33,6.92,16.01,4.64,18.29,2.37,20.56
197.38,6.99,16.06,4.73,18.33,2.46,20.59
197.42,7.17,16.2,4.91,18.45,2.66,20.71
197.46,7.43,16.44,5.17,18.7,2.92,20.95
197.5,7.79,16.74,5.55,18.97,3.32,21.21
197.54,8.15,17.05,5.92,19.28,3.69,21.5
197.58,8.2,17.57,5.86,19.92,3.51,22.26
197.62,8.02,18.05,5.52,20.56,3.01,23.07
197.67,7.93,18.16,5.37,20.72,2.81,23.28
197.71,7.85,18.04,5.31,20.59,2.76,23.14
197.75,7.79,17.93,5.26,20.46,2.72,23
197.79,7.73,17.8,5.21,20.32,2.69,22.84
197.83,7.67,17.64,5.17,20.13,2.68,22.63
197.88,7.58,17.47,5.11,19.94,2.64,22.41
197.92,7.5,17.29,5.05,19.74,2.6,22.19
197.96,7.42,17.14,4.99,19.57,2.56,22
198.0,7.36,16.97,4.95,19.38,2.55,21.78
198.04,7.29,16.82,4.91,19.21,2.52,21.59
198.08,7.23,16.67,4.88,19.02,2.52,21.38
198.12,7.17,16.54,4.83,18.88,2.49,21.22
198.17,7.12,16.39,4.8,18.71,2.48,21.03
198.21,7.05,16.27,4.75,18.58,2.44,20.88
198.25,7,16.15,4.71,18.44,2.43,20.72
198.29,6.99,16.07,4.72,18.34,2.45,20.61
198.33,7.01,16.06,4.75,18.32,2.49,20.58
198.38,7.09,16.11,4.83,18.36,2.58,20.62
198.42,7.26,16.24,5.02,18.48,2.78,20.73
198.46,7.53,16.49,5.29,18.73,3.05,20.97
198.5,7.89,16.77,5.68,18.99,3.46,21.21
198.54,8.26,17.08,6.06,19.28,3.86,21.48
198.58,8.32,17.6,6,19.92,3.68,22.24
198.62,8.15,18.08,5.66,20.57,3.18,23.05
198.67,8.05,18.19,5.51,20.73,2.98,23.26
198.71,7.98,18.07,5.46,20.6,2.93,23.12
198.75,7.92,17.96,5.41,20.47,2.9,22.98
198.79,7.86,17.83,5.36,20.32,2.87,22.82
198.83,7.79,17.67,5.32,20.14,2.85,22.61
198.88,7.71,17.5,5.26,19.94,2.81,22.39
198.92,7.62,17.32,5.2,19.75,2.77,22.17
198.96,7.55,17.17,5.14,19.58,2.73,21.99
199.0,7.48,17.01,5.09,19.39,2.71,21.77
199.04,7.41,16.86,5.05,19.22,2.68,21.59
199.08,7.35,16.7,5.02,19.04,2.68,21.38
199.12,7.29,16.57,4.97,18.89,2.65,21.21
199.17,7.23,16.43,4.94,18.73,2.64,21.02
199.21,7.17,16.31,4.89,18.59,2.6,20.88
199.25,7.12,16.18,4.85,18.45,2.58,20.72
199.29,7.1,16.1,4.85,18.36,2.6,20.61
199.33,7.12,16.09,4.88,18.34,2.64,20.58
199.38,7.2,16.14,4.96,18.38,2.73,20.61
199.42,7.37,16.27,5.15,18.5,2.93,20.72
199.46,7.64,16.52,5.42,18.74,3.2,20.96
199.5,8.01,16.8,5.82,19,3.62,21.19
199.54,8.39,17.1,6.22,19.27,4.04,21.45
199.58,8.46,17.62,6.17,19.91,3.88,22.2
199.62,8.29,18.11,5.83,20.56,3.38,23.02
199.67,8.19,18.21,5.68,20.72,3.17,23.23
199.71,8.12,18.09,5.63,20.59,3.13,23.08
199.75,8.05,17.97,5.58,20.45,3.1,22.93
199.79,8,17.84,5.53,20.31,3.07,22.77
199.83,7.93,17.69,5.49,20.13,3.05,22.57
199.88,7.84,17.52,5.42,19.93,3.01,22.35
199.92,7.75,17.34,5.36,19.74,2.96,22.14
199.96,7.68,17.19,5.3,19.57,2.93,21.95
200.0,7.6,17.03,5.25,19.39,2.89,21.75
200.04,7.54,16.88,5.2,19.22,2.86,21.56
200.08,7.48,16.73,5.16,19.04,2.85,21.36
200.12,7.42,16.6,5.12,18.89,2.83,21.19
200.17,7.35,16.46,5.07,18.74,2.79,21.02
200.21,7.29,16.33,5.03,18.59,2.77,20.85
200.25,7.23,16.22,4.99,18.46,2.74,20.71
200.29,7.21,16.12,4.99,18.35,2.76,20.58
200.33,7.23,16.12,5,18.35,2.78,20.57
200.38,7.31,16.17,5.1,18.38,2.88,20.59
200.42,7.49,16.29,5.29,18.5,3.08,20.7
200.46,7.76,16.53,5.57,18.72,3.38,20.91
200.5,8.15,16.8,5.98,18.96,3.82,21.13
200.54,8.55,17.09,6.41,19.23,4.27,21.37
200.58,8.61,17.62,6.36,19.87,4.11,22.12
200.62,8.44,18.1,6.02,20.52,3.6,22.94
200.67,8.34,18.22,5.87,20.69,3.4,23.16
200.71,8.27,18.09,5.81,20.55,3.36,23.01
200.75,8.21,17.99,5.76,20.43,3.31,22.88
200.79,8.14,17.84,5.72,20.27,3.29,22.69
200.83,8.08,17.69,5.68,20.1,3.27,22.5
200.88,8,17.52,5.61,19.91,3.23,22.29
200.92,7.9,17.35,5.54,19.71,3.17,22.08
200.96,7.83,17.2,5.49,19.54,3.15,21.89
201.0,7.75,17.04,5.43,19.37,3.11,21.69
201.04,7.68,16.9,5.38,19.2,3.08,21.5
201.08,7.62,16.74,5.34,19.02,3.06,21.3
201.12,7.56,16.61,5.3,18.87,3.04,21.13
201.17,7.5,16.48,5.25,18.72,3.01,20.96
201.21,7.43,16.35,5.2,18.57,2.98,20.8
201.25,7.37,16.23,5.16,18.45,2.94,20.66
201.29,7.35,16.14,5.15,18.34,2.95,20.54
201.33,7.36,16.14,5.17,18.34,2.97,20.53
201.38,7.44,16.19,5.25,18.37,3.06,20.56
201.42,7.61,16.31,5.43,18.49,3.26,20.67
201.46,7.88,16.55,5.71,18.72,3.55,20.88
201.5,8.27,16.83,6.13,18.97,3.99,21.11
201.54,8.66,17.11,6.54,19.23,4.43,21.34
201.58,8.73,17.64,6.5,19.86,4.27,22.09
201.62,8.54,18.12,6.14,20.51,3.75,22.91
201.67,8.45,18.23,6.01,20.68,3.56,23.12
201.71,8.37,18.12,5.94,20.55,3.5,22.99
201.75,8.31,18,5.89,20.42,3.46,22.85
201.79,8.25,17.86,5.84,20.27,3.44,22.67
201.83,8.18,17.72,5.79,20.1,3.41,22.48
201.88,8.09,17.55,5.73,19.91,3.37,22.27
201.92,7.99,17.38,5.65,19.73,3.3,22.07
201.96,7.93,17.23,5.6,19.55,3.28,21.88
202.0,7.85,17.07,5.54,19.38,3.23,21.69
202.04,7.78,16.93,5.49,19.22,3.2,21.5
202.08,7.71,16.78,5.44,19.05,3.18,21.31
202.12,7.65,16.65,5.41,18.89,3.16,21.14
202.17,7.58,16.51,5.35,18.75,3.11,20.98
202.21,7.52,16.38,5.3,18.6,3.09,20.82
202.25,7.46,16.27,5.26,18.47,3.06,20.67
202.29,7.43,16.18,5.24,18.37,3.05,20.56
202.33,7.45,16.18,5.27,18.36,3.08,20.54
202.38,7.51,16.22,5.34,18.4,3.16,20.57
202.42,7.69,16.36,5.53,18.52,3.36,20.69
202.46,7.96,16.58,5.8,18.74,3.64,20.89
202.5,8.34,16.86,6.21,18.99,4.09,21.11
202.54,8.74,17.14,6.63,19.25,4.53,21.35
202.58,8.8,17.66,6.58,19.87,4.37,22.09
202.62,8.62,18.14,6.24,20.52,3.86,22.9
202.67,8.53,18.25,6.1,20.68,3.67,23.1
202.71,8.46,18.13,6.04,20.55,3.63,22.97
202.75,8.39,18.02,5.98,20.43,3.57,22.84
202.79,8.33,17.89,5.94,20.28,3.55,22.68
202.83,8.25,17.74,5.88,20.11,3.5,22.49
202.88,8.17,17.57,5.82,19.92,3.47,22.27
202.92,8.08,17.41,5.74,19.74,3.41,22.08
202.96,8,17.26,5.69,19.57,3.38,21.88
203.0,7.93,17.11,5.63,19.41,3.33,21.7
203.04,7.86,16.97,5.58,19.24,3.31,21.52
203.08,7.79,16.82,5.53,19.07,3.28,21.33
203.12,7.72,16.68,5.48,18.92,3.25,21.16
203.17,7.66,16.56,5.44,18.78,3.21,21
203.21,7.59,16.42,5.39,18.62,3.18,20.83
203.25,7.53,16.31,5.34,18.51,3.14,20.7
203.29,7.5,16.23,5.32,18.41,3.14,20.59
203.33,7.51,16.22,5.34,18.39,3.16,20.57
203.38,7.59,16.26,5.43,18.43,3.26,20.6
203.42,7.76,16.39,5.6,18.55,3.44,20.7
203.46,8.03,16.62,5.89,18.76,3.74,20.91
203.5,8.4,16.88,6.28,19,4.16,21.12
203.54,8.8,17.17,6.71,19.26,4.62,21.35
203.58,8.87,17.67,6.67,19.88,4.47,22.08
203.62,8.7,18.15,6.34,20.51,3.97,22.88
203.67,8.61,18.26,6.19,20.67,3.78,23.08
203.71,8.54,18.15,6.14,20.55,3.74,22.95
203.75,8.47,18.04,6.08,20.43,3.69,22.83
203.79,8.42,17.91,6.04,20.28,3.67,22.65
203.83,8.34,17.75,5.99,20.11,3.63,22.46
203.88,8.25,17.59,5.92,19.92,3.59,22.25
203.92,8.15,17.43,5.82,19.75,3.5,22.07
203.96,8.08,17.28,5.78,19.58,3.48,21.88
204.0,8,17.13,5.72,19.41,3.44,21.7
204.04,7.93,16.98,5.67,19.24,3.41,21.51
204.08,7.86,16.84,5.62,19.08,3.37,21.33
204.12,7.81,16.7,5.59,18.92,3.37,21.14
204.17,7.73,16.57,5.52,18.78,3.31,20.99
204.21,7.68,16.44,5.48,18.63,3.29,20.83
204.25,7.61,16.33,5.43,18.51,3.25,20.69
204.29,7.58,16.24,5.42,18.41,3.25,20.58
204.33,7.59,16.24,5.42,18.41,3.26,20.57
204.38,7.66,16.29,5.5,18.44,3.35,20.6
204.42,7.82,16.42,5.67,18.57,3.52,20.72
204.46,8.09,16.65,5.95,18.78,3.81,20.92
204.5,8.45,16.92,6.34,19.03,4.22,21.15
204.54,8.84,17.19,6.76,19.28,4.67,21.37
204.58,8.9,17.69,6.71,19.89,4.51,22.09
204.62,8.75,18.16,6.39,20.52,4.04,22.87
204.67,8.66,18.27,6.26,20.67,3.85,23.07
204.71,8.6,18.16,6.21,20.55,3.82,22.94
204.75,8.53,18.04,6.16,20.42,3.78,22.8
204.79,8.48,17.92,6.11,20.28,3.75,22.64
204.83,8.39,17.77,6.05,20.11,3.71,22.45
204.88,8.31,17.61,5.98,19.93,3.66,22.25
204.92,8.21,17.44,5.9,19.75,3.59,22.06
204.96,8.14,17.29,5.85,19.58,3.56,21.87
205.0,8.06,17.15,5.79,19.42,3.52,21.69
205.04,7.99,17,5.74,19.26,3.48,21.51
205.08,7.92,16.86,5.69,19.09,3.45,21.33
205.12,7.87,16.72,5.66,18.93,3.44,21.15
205.17,7.79,16.59,5.59,18.79,3.39,20.99
205.21,7.73,16.46,5.55,18.65,3.36,20.83
205.25,7.67,16.35,5.49,18.52,3.32,20.69
205.29,7.64,16.27,5.48,18.43,3.32,20.58
205.33,7.64,16.27,5.48,18.42,3.33,20.58
205.38,7.71,16.3,5.56,18.45,3.42,20.6
205.42,7.87,16.44,5.73,18.59,3.59,20.73
205.46,8.13,16.67,6,18.8,3.87,20.94
205.5,8.49,16.94,6.38,19.05,4.27,21.17
205.54,8.88,17.21,6.8,19.29,4.72,21.37
205.58,8.95,17.7,6.76,19.89,4.58,22.08
205.62,8.79,18.17,6.45,20.51,4.11,22.85
205.67,8.71,18.27,6.32,20.66,3.93,23.05
205.71,8.65,18.16,6.27,20.54,3.89,22.92
205.75,8.59,18.04,6.22,20.4,3.86,22.77
205.79,8.53,17.92,6.18,20.27,3.83,22.62
205.83,8.45,17.77,6.12,20.1,3.79,22.43
205.88,8.36,17.61,6.05,19.92,3.74,22.24
205.92,8.27,17.45,5.97,19.75,3.67,22.04
205.96,8.19,17.3,5.91,19.58,3.63,21.86
206.0,8.11,17.16,5.85,19.42,3.59,21.68
206.04,8.04,17.02,5.79,19.26,3.55,21.51
206.08,7.97,16.87,5.74,19.1,3.52,21.32
206.12,7.91,16.74,5.71,18.94,3.5,21.15
206.17,7.84,16.61,5.65,18.8,3.46,20.99
206.21,7.78,16.48,5.6,18.66,3.42,20.84
206.25,7.71,16.37,5.55,18.53,3.38,20.69
206.29,7.68,16.28,5.53,18.43,3.38,20.58
206.33,7.68,16.28,5.53,18.43,3.38,20.58
206.38,7.76,16.32,5.62,18.46,3.48,20.6
206.42,7.92,16.46,5.78,18.59,3.65,20.73
206.46,8.18,16.68,6.06,18.81,3.93,20.93
206.5,8.54,16.96,6.43,19.06,4.33,21.17
206.54,8.94,17.21,6.88,19.27,4.81,21.34
206.58,9.01,17.7,6.84,19.87,4.67,22.04
206.62,8.86,18.16,6.53,20.49,4.21,22.81
206.67,8.77,18.27,6.4,20.64,4.03,23.01
206.71,8.72,18.16,6.36,20.52,4,22.88
206.75,8.66,18.04,6.31,20.39,3.97,22.73
206.79,8.59,17.92,6.26,20.25,3.93,22.59
206.83,8.52,17.77,6.2,20.08,3.89,22.4
206.88,8.43,17.62,6.13,19.91,3.83,22.21
206.92,8.34,17.46,6.05,19.74,3.77,22.02
206.96,8.26,17.32,5.99,19.58,3.73,21.84
207.0,8.17,17.17,5.93,19.42,3.68,21.67
207.04,8.1,17.03,5.87,19.26,3.64,21.5
207.08,8.03,16.89,5.82,19.1,3.61,21.32
207.12,7.97,16.76,5.77,18.95,3.58,21.15
207.17,7.9,16.62,5.72,18.8,3.54,20.99
207.21,7.84,16.5,5.67,18.67,3.5,20.84
207.25,7.77,16.38,5.62,18.54,3.47,20.69
207.29,7.74,16.3,5.6,18.44,3.46,20.58
207.33,7.74,16.3,5.61,18.44,3.47,20.58
207.38,7.82,16.34,5.69,18.47,3.56,20.59
207.42,7.98,16.48,5.85,18.6,3.73,20.73
207.46,8.24,16.7,6.12,18.82,4.01,20.93
207.5,8.59,16.97,6.49,19.07,4.4,21.16
207.54,9,17.21,6.94,19.26,4.89,21.32
207.58,9.07,17.7,6.91,19.86,4.76,22.01
207.62,8.92,18.16,6.62,20.47,4.31,22.78
207.67,8.84,18.27,6.48,20.63,4.13,22.99
207.71,8.79,18.17,6.44,20.51,4.1,22.86
207.75,8.73,18.04,6.4,20.37,4.07,22.7
207.79,8.66,17.92,6.35,20.24,4.03,22.55
207.83,8.59,17.78,6.29,20.07,3.99,22.37
207.88,8.5,17.62,6.22,19.9,3.93,22.19
207.92,8.4,17.47,6.14,19.73,3.87,22
207.96,8.32,17.33,6.07,19.58,3.82,21.83
208.0,8.24,17.19,6.01,19.42,3.77,21.66
208.04,8.17,17.05,5.95,19.27,3.73,21.49
208.08,8.1,16.9,5.9,19.1,3.7,21.3
208.12,8.03,16.77,5.85,18.96,3.67,21.14
208.17,7.96,16.64,5.8,18.81,3.63,20.98
208.21,7.9,16.52,5.74,18.67,3.59,20.83
208.25,7.84,16.4,5.69,18.55,3.55,20.69
208.29,7.8,16.33,5.67,18.46,3.54,20.59
208.33,7.81,16.32,5.68,18.44,3.55,20.57
208.38,7.88,16.37,5.76,18.49,3.63,20.61
208.42,8.03,16.49,5.92,18.6,3.81,20.71
208.46,8.29,16.71,6.19,18.82,4.08,20.93
208.5,8.64,16.98,6.56,19.06,4.47,21.14
208.54,9.04,17.23,6.99,19.27,4.95,21.32
208.58,9.12,17.68,6.99,19.82,4.85,21.96
208.62,8.98,18.15,6.68,20.45,4.39,22.74
208.67,8.9,18.25,6.57,20.59,4.23,22.93
208.71,8.84,18.15,6.51,20.48,4.19,22.81
208.75,8.78,18.02,6.47,20.34,4.16,22.65
208.79,8.72,17.91,6.43,20.21,4.13,22.5
208.83,8.65,17.76,6.37,20.04,4.1,22.32
208.88,8.56,17.61,6.3,19.87,4.04,22.14
208.92,8.47,17.46,6.22,19.71,3.97,21.96
208.96,8.39,17.32,6.15,19.55,3.92,21.79
209.0,8.31,17.18,6.09,19.4,3.87,21.62
209.04,8.23,17.04,6.03,19.25,3.82,21.45
209.08,8.16,16.9,5.98,19.09,3.79,21.27
209.12,8.09,16.77,5.92,18.94,3.75,21.11
209.17,8.02,16.64,5.87,18.79,3.72,20.95
209.21,7.96,16.52,5.82,18.66,3.68,20.8
209.25,7.89,16.4,5.77,18.53,3.64,20.66
209.29,7.86,16.33,5.75,18.45,3.63,20.56
209.33,7.87,16.31,5.75,18.42,3.64,20.54
209.38,7.94,16.37,5.83,18.48,3.72,20.59
209.42,8.09,16.48,5.99,18.58,3.89,20.68
209.46,8.34,16.72,6.24,18.81,4.15,20.91
209.5,8.69,16.98,6.61,19.05,4.54,21.12
209.54,9.09,17.22,7.05,19.26,5.02,21.29
209.58,9.17,17.67,7.05,19.79,4.92,21.92
209.62,9.03,18.13,6.76,20.41,4.48,22.68
209.67,8.96,18.23,6.64,20.55,4.32,22.87
209.71,8.9,18.14,6.59,20.46,4.28,22.77
209.75,8.84,18.02,6.55,20.31,4.26,22.6
209.79,8.78,17.9,6.5,20.18,4.22,22.46
209.83,8.71,17.76,6.45,20.02,4.19,22.28
209.88,8.62,17.61,6.37,19.86,4.12,22.1
209.92,8.52,17.47,6.29,19.7,4.05,21.94
209.96,8.44,17.33,6.22,19.55,4,21.77
210.0,8.36,17.19,6.15,19.39,3.94,21.6
210.04,8.28,17.05,6.09,19.24,3.9,21.43
210.08,8.22,16.91,6.04,19.09,3.87,21.26
210.12,8.15,16.78,5.99,18.94,3.83,21.1
210.17,8.08,16.66,5.94,18.8,3.79,20.95
210.21,8.01,16.54,5.88,18.67,3.75,20.8
210.25,7.95,16.43,5.83,18.55,3.71,20.67
210.29,7.92,16.34,5.82,18.45,3.71,20.55
210.33,7.92,16.35,5.81,18.46,3.71,20.57
210.38,7.99,16.39,5.89,18.49,3.8,20.59
210.42,8.14,16.52,6.04,18.62,3.95,20.72
210.46,8.39,16.76,6.3,18.85,4.2,20.94
210.5,8.72,17.02,6.65,19.1,4.58,21.17
210.54,9.12,17.25,7.09,19.29,5.05,21.32
210.58,9.2,17.7,7.08,19.83,4.95,21.95
210.62,9.08,18.15,6.81,20.42,4.55,22.68
210.67,9.01,18.25,6.69,20.57,4.38,22.88
210.71,8.95,18.17,6.65,20.47,4.35,22.77
210.75,8.9,18.05,6.61,20.33,4.33,22.62
210.79,8.84,17.92,6.57,20.19,4.3,22.46
210.83,8.76,17.78,6.51,20.04,4.25,22.3
210.88,8.68,17.64,6.44,19.88,4.2,22.11
210.92,8.58,17.5,6.35,19.73,4.12,21.96
210.96,8.5,17.36,6.29,19.57,4.07,21.79
211.0,8.42,17.22,6.22,19.42,4.02,21.63
211.04,8.34,17.09,6.16,19.27,3.97,21.46
211.08,8.28,16.96,6.11,19.12,3.94,21.29
211.12,8.21,16.83,6.06,18.98,3.91,21.14
211.17,8.14,16.7,6,18.84,3.86,20.98
211.21,8.08,16.58,5.95,18.71,3.83,20.83
211.25,8.01,16.48,5.9,18.59,3.78,20.71
211.29,7.98,16.39,5.88,18.49,3.78,20.59
211.33,7.98,16.4,5.88,18.5,3.77,20.6
211.38,8.05,16.43,5.96,18.53,3.86,20.63
211.42,8.19,16.57,6.1,18.66,4.01,20.76
211.46,8.44,16.8,6.35,18.89,4.25,20.99
211.5,8.77,17.07,6.69,19.15,4.62,21.22
211.54,9.16,17.3,7.12,19.33,5.09,21.37
211.58,9.25,17.73,7.13,19.86,5,21.98
211.62,9.13,18.17,6.87,20.43,4.61,22.7
211.67,9.06,18.28,6.75,20.58,4.45,22.89
211.71,9.01,18.19,6.71,20.49,4.42,22.78
211.75,8.96,18.07,6.68,20.35,4.4,22.63
211.79,8.9,17.95,6.63,20.21,4.37,22.47
211.83,8.82,17.81,6.57,20.06,4.33,22.3
211.88,8.73,17.66,6.5,19.9,4.27,22.13
211.92,8.64,17.53,6.42,19.75,4.2,21.97
211.96,8.56,17.39,6.35,19.6,4.14,21.81
212.0,8.48,17.26,6.28,19.45,4.09,21.65
212.04,8.4,17.13,6.22,19.31,4.04,21.49
212.08,8.34,16.99,6.17,19.15,4.01,21.32
212.12,8.27,16.86,6.12,19.01,3.97,21.16
212.17,8.2,16.74,6.07,18.87,3.93,21.01
212.21,8.14,16.62,6.02,18.74,3.9,20.86
212.25,8.07,16.51,5.96,18.62,3.85,20.73
212.29,8.03,16.43,5.93,18.53,3.84,20.63
212.33,8.04,16.42,5.95,18.52,3.85,20.62
212.38,8.11,16.48,6.01,18.57,3.92,20.66
212.42,8.25,16.59,6.17,18.68,4.08,20.76
212.46,8.49,16.84,6.4,18.92,4.32,21.01
212.5,8.82,17.1,6.74,19.17,4.67,21.24
212.54,9.2,17.33,7.17,19.37,5.14,21.4
212.58,9.3,17.76,7.19,19.87,5.07,21.98
212.62,9.18,18.18,6.93,20.44,4.68,22.69
212.67,9.12,18.29,6.82,20.58,4.53,22.88
212.71,9.06,18.21,6.77,20.5,4.49,22.78
212.75,9.01,18.07,6.75,20.34,4.48,22.6
212.79,8.96,17.96,6.71,20.22,4.45,22.47
212.83,8.89,17.83,6.65,20.06,4.42,22.29
212.88,8.8,17.68,6.58,19.9,4.36,22.12
212.92,8.7,17.55,6.49,19.76,4.28,21.97
212.96,8.62,17.41,6.43,19.6,4.23,21.8
213.0,8.54,17.27,6.36,19.46,4.18,21.64
213.04,8.47,17.14,6.3,19.31,4.13,21.48
213.08,8.4,17,6.25,19.16,4.1,21.31
213.12,8.34,16.88,6.2,19.02,4.06,21.15
213.17,8.26,16.75,6.14,18.88,4.02,21
213.21,8.2,16.64,6.09,18.75,3.98,20.85
213.25,8.13,16.53,6.03,18.63,3.93,20.73
213.29,8.09,16.45,6,18.54,3.91,20.63
213.33,8.1,16.44,6.01,18.53,3.92,20.62
213.38,8.16,16.49,6.08,18.58,4,20.66
213.42,8.31,16.61,6.24,18.68,4.16,20.76
213.46,8.55,16.85,6.48,18.92,4.4,20.99
213.5,8.88,17.1,6.83,19.16,4.77,21.22
213.54,9.27,17.33,7.26,19.35,5.24,21.36
213.58,9.37,17.75,7.28,19.85,5.18,21.94
213.62,9.26,18.18,7.03,20.42,4.79,22.65
