FRACHOURS, 2SIGMALO, 2SIGMAHI, 3SIGMALO, 3SIGMAHI, 4SIGMALO, 4SIGMAHI
199.38,9.32,19.42,6.8,21.94,4.27,24.47
199.42,11.17,22.15,8.42,24.9,5.67,27.65
199.46,13.04,26.21,9.75,29.5,6.46,32.79
199.5,14.48,30.05,10.58,33.95,6.69,37.84
199.54,15.1,32.48,10.76,36.82,6.42,41.17
199.58,15.27,33.2,10.79,37.69,6.3,42.17
199.62,15.1,32.78,10.68,37.2,6.26,41.62
199.67,14.59,31.17,10.45,35.32,6.3,39.46
199.71,13.91,29.11,10.11,32.92,6.31,36.72
199.75,13.22,26.86,9.8,30.27,6.39,33.68
199.79,12.42,24.81,9.32,27.9,6.22,31
199.83,11.42,23.12,8.49,26.05,5.56,28.97
199.88,10.44,21.75,7.61,24.58,4.78,27.41
199.92,9.67,20.75,6.9,23.52,4.13,26.29
199.96,9.08,19.96,6.36,22.69,3.64,25.41
200.0,8.57,19.3,5.89,21.99,3.2,24.67
200.04,8.09,18.74,5.43,21.4,2.77,24.06
200.08,7.67,18.21,5.03,20.85,2.4,23.48
200.12,7.28,17.75,4.66,20.37,2.04,22.98
200.17,6.92,17.32,4.32,19.93,1.72,22.53
200.21,6.6,16.97,4.01,19.56,1.42,22.16
200.25,6.54,16.79,3.97,19.35,1.41,21.91
200.29,6.97,17.04,4.46,19.56,1.94,22.08
200.33,7.97,17.85,5.5,20.32,3.02,22.79
200.38,9.41,19.43,6.91,21.94,4.4,24.45
200.42,11.27,22.17,8.54,24.9,5.82,27.63
200.46,13.17,26.23,9.9,29.5,6.63,32.77
200.5,14.63,30.08,10.77,33.94,6.91,37.8
200.54,15.27,32.52,10.96,36.83,6.65,41.15
200.58,15.43,33.25,10.98,37.7,6.53,42.16
200.62,15.26,32.82,10.87,37.21,6.48,41.6
200.67,14.73,31.22,10.6,35.34,6.48,39.46
200.71,14.04,29.16,10.25,32.95,6.47,36.73
200.75,13.34,26.9,9.95,30.29,6.55,33.69
200.79,12.53,24.85,9.45,27.94,6.37,31.02
200.83,11.51,23.18,8.6,26.1,5.68,29.02
200.88,10.54,21.82,7.71,24.64,4.89,27.47
200.92,9.77,20.82,7,23.59,4.24,26.35
200.96,9.18,20.04,6.46,22.75,3.75,25.47
201.0,8.67,19.37,5.99,22.05,3.32,24.72
201.04,8.19,18.8,5.54,21.45,2.89,24.1
201.08,7.77,18.27,5.14,20.89,2.52,23.52
201.12,7.37,17.8,4.77,20.41,2.16,23.02
201.17,7.02,17.38,4.43,19.97,1.83,22.56
201.21,6.7,17.03,4.11,19.61,1.53,22.19
201.25,6.62,16.84,4.07,19.39,1.51,21.95
201.29,7.04,17.09,4.53,19.61,2.02,22.12
201.33,8.03,17.91,5.56,20.38,3.09,22.85
201.38,9.46,19.51,6.95,22.02,4.43,24.53
201.42,11.31,22.26,8.58,24.99,5.84,27.73
201.46,13.23,26.31,9.96,29.58,6.69,32.84
201.5,14.73,30.14,10.87,34,7.02,37.85
201.54,15.39,32.59,11.09,36.89,6.79,41.19
201.58,15.55,33.32,11.11,37.76,6.67,42.21
201.62,15.37,32.89,10.99,37.28,6.61,41.66
201.67,14.81,31.29,10.69,35.41,6.57,39.53
201.71,14.11,29.24,10.33,33.02,6.55,36.81
201.75,13.42,26.97,10.03,30.35,6.65,33.74
201.79,12.61,24.92,9.53,28,6.45,31.08
201.83,11.58,23.26,8.66,26.17,5.74,29.09
201.88,10.59,21.91,7.75,24.74,4.92,27.57
201.92,9.82,20.91,7.04,23.69,4.27,26.46
201.96,9.23,20.12,6.51,22.84,3.78,25.57
202.0,8.72,19.45,6.04,22.13,3.36,24.81
202.04,8.25,18.88,5.6,21.53,2.94,24.19
202.08,7.83,18.34,5.21,20.97,2.58,23.59
202.12,7.45,17.87,4.84,20.48,2.24,23.09
202.17,7.09,17.44,4.51,20.03,1.92,22.62
202.21,6.77,17.08,4.19,19.66,1.61,22.24
202.25,6.69,16.89,4.14,19.44,1.59,21.99
202.29,7.11,17.13,4.6,19.64,2.09,22.15
202.33,8.08,17.95,5.61,20.42,3.15,22.89
202.38,9.49,19.56,6.97,22.07,4.46,24.59
202.42,11.31,22.31,8.56,25.06,5.81,27.81
202.46,13.17,26.38,9.87,29.68,6.57,32.98
202.5,14.64,30.25,10.74,34.15,6.83,38.05
202.54,15.3,32.71,10.95,37.06,6.6,41.41
202.58,15.48,33.43,10.99,37.92,6.5,42.41
202.62,15.3,32.99,10.88,37.41,6.46,41.83
202.67,14.74,31.39,10.58,35.55,6.42,39.71
202.71,14.07,29.34,10.25,33.15,6.44,36.97
202.75,13.39,27.05,9.98,30.47,6.56,33.88
202.79,12.58,24.99,9.48,28.1,6.37,31.2
202.83,11.56,23.32,8.62,26.26,5.68,29.2
202.88,10.57,21.97,7.72,24.82,4.87,27.67
202.92,9.81,20.97,7.02,23.76,4.23,26.55
202.96,9.22,20.18,6.48,22.92,3.75,25.66
203.0,8.72,19.51,6.02,22.2,3.33,24.9
203.04,8.26,18.93,5.59,21.6,2.92,24.26
203.08,7.85,18.39,5.22,21.02,2.59,23.66
203.12,7.48,17.92,4.86,20.53,2.25,23.14
203.17,7.12,17.5,4.53,20.09,1.93,22.68
203.21,6.79,17.14,4.21,19.73,1.62,22.32
203.25,6.7,16.95,4.14,19.52,1.58,22.08
203.29,7.11,17.2,4.58,19.73,2.06,22.25
203.33,8.07,18.02,5.59,20.51,3.1,23
203.38,9.47,19.61,6.93,22.15,4.4,24.68
203.42,11.26,22.35,8.49,25.12,5.72,27.89
203.46,13.08,26.42,9.75,29.75,6.41,33.08
203.5,14.49,30.28,10.54,34.23,6.6,38.18
203.54,15.15,32.74,10.75,37.14,6.35,41.54
203.58,15.32,33.47,10.78,38.01,6.24,42.55
203.62,15.15,33.01,10.68,37.48,6.21,41.94
203.67,14.61,31.41,10.4,35.62,6.2,39.82
203.71,13.97,29.36,10.12,33.21,6.27,37.06
203.75,13.32,27.08,9.88,30.52,6.45,33.96
203.79,12.53,25.01,9.41,28.13,6.28,31.26
203.83,11.52,23.33,8.57,26.28,5.62,29.23
203.88,10.55,21.98,7.7,24.83,4.84,27.69
203.92,9.81,20.97,7.02,23.76,4.23,26.55
203.96,9.24,20.17,6.5,22.91,3.77,25.64
204.0,8.74,19.5,6.05,22.18,3.36,24.87
204.04,8.29,18.91,5.64,21.57,2.98,24.22
204.08,7.89,18.37,5.27,20.99,2.65,23.61
204.12,7.5,17.91,4.9,20.51,2.3,23.11
204.17,7.15,17.48,4.57,20.06,1.98,22.65
204.21,6.82,17.13,4.24,19.7,1.67,22.28
204.25,6.72,16.94,4.17,19.49,1.61,22.05
204.29,7.11,17.19,4.59,19.7,2.08,22.22
204.33,8.06,18,5.58,20.48,3.09,22.97
204.38,9.44,19.59,6.9,22.13,4.36,24.67
204.42,11.22,22.32,8.45,25.09,5.68,27.87
204.46,13.03,26.34,9.71,29.67,6.38,32.99
204.5,14.46,30.18,10.53,34.11,6.6,38.04
204.54,15.16,32.61,10.8,36.98,6.44,41.34
204.58,15.36,33.33,10.86,37.83,6.37,42.32
204.62,15.19,32.88,10.76,37.3,6.34,41.72
204.67,14.64,31.3,10.48,35.46,6.31,39.63
204.71,14,29.27,10.18,33.09,6.36,36.91
204.75,13.34,26.98,9.93,30.39,6.52,33.81
204.79,12.55,24.92,9.46,28.02,6.36,31.11
204.83,11.54,23.25,8.61,26.18,5.69,29.11
204.88,10.57,21.91,7.74,24.74,4.91,27.58
204.92,9.83,20.91,7.05,23.69,4.28,26.46
204.96,9.25,20.12,6.53,22.84,3.81,25.56
205.0,8.76,19.45,6.08,22.12,3.41,24.79
205.04,8.31,18.86,5.67,21.5,3.03,24.14
205.08,7.9,18.32,5.3,20.92,2.69,23.52
205.12,7.52,17.86,4.93,20.44,2.35,23.02
205.17,7.16,17.43,4.59,20,2.02,22.57
205.21,6.83,17.09,4.26,19.65,1.7,22.22
205.25,6.73,16.9,4.19,19.44,1.65,21.98
205.29,7.12,17.14,4.61,19.64,2.11,22.15
205.33,8.07,17.94,5.6,20.41,3.14,22.87
205.38,9.47,19.5,6.96,22.01,4.45,24.52
205.42,11.27,22.2,8.54,24.93,5.81,27.66
205.46,13.09,26.19,9.82,29.47,6.54,32.75
205.5,14.54,30.02,10.67,33.89,6.8,37.76
205.54,15.26,32.46,10.96,36.76,6.66,41.06
205.58,15.44,33.21,11,37.65,6.56,42.09
205.62,15.24,32.78,10.85,37.17,6.46,41.55
205.67,14.63,31.23,10.48,35.38,6.33,39.53
205.71,13.95,29.22,10.14,33.04,6.32,36.86
205.75,13.31,26.93,9.91,30.34,6.5,33.74
205.79,12.54,24.87,9.45,27.96,6.37,31.04
205.83,11.53,23.21,8.61,26.13,5.69,29.05
205.88,10.57,21.86,7.74,24.69,4.92,27.51
205.92,9.83,20.87,7.07,23.63,4.31,26.39
205.96,9.26,20.08,6.55,22.79,3.84,25.49
206.0,8.76,19.41,6.09,22.07,3.43,24.74
206.04,8.3,18.83,5.67,21.46,3.04,24.09
206.08,7.9,18.28,5.3,20.88,2.71,23.47
206.12,7.52,17.82,4.94,20.4,2.37,22.97
206.17,7.16,17.4,4.6,19.96,2.04,22.52
206.21,6.83,17.06,4.27,19.61,1.71,22.17
206.25,6.73,16.86,4.19,19.4,1.66,21.93
206.29,7.1,17.1,4.6,19.59,2.11,22.09
206.33,8.05,17.89,5.59,20.35,3.13,22.81
206.38,9.45,19.45,6.95,21.96,4.45,24.46
206.42,11.24,22.14,8.51,24.87,5.79,27.6
206.46,13.05,26.14,9.77,29.41,6.5,32.68
206.5,14.48,29.98,10.6,33.86,6.72,37.74
206.54,15.16,32.46,10.84,36.79,6.51,41.11
206.58,15.33,33.24,10.85,37.71,6.37,42.19
206.62,15.12,32.83,10.69,37.26,6.27,41.68
206.67,14.58,31.25,10.41,35.41,6.25,39.58
206.71,13.92,29.24,10.08,33.07,6.25,36.9
206.75,13.28,26.94,9.86,30.35,6.45,33.77
206.79,12.5,24.88,9.4,27.97,6.31,31.07
206.83,11.5,23.2,8.58,26.13,5.65,29.05
206.88,10.56,21.86,7.73,24.68,4.91,27.5
206.92,9.83,20.86,7.08,23.62,4.32,26.37
206.96,9.27,20.07,6.57,22.77,3.87,25.47
207.0,8.78,19.4,6.13,22.05,3.47,24.7
207.04,8.33,18.81,5.72,21.42,3.1,24.04
207.08,7.94,18.26,5.36,20.84,2.78,23.42
207.12,7.56,17.79,5,20.35,2.44,22.91
207.17,7.2,17.38,4.65,19.92,2.11,22.47
207.21,6.86,17.04,4.31,19.58,1.77,22.13
207.25,6.74,16.85,4.22,19.37,1.69,21.9
207.29,7.1,17.08,4.61,19.58,2.11,22.07
207.33,8.04,17.88,5.59,20.33,3.13,22.79
207.38,9.44,19.43,6.95,21.93,4.45,24.43
207.42,11.24,22.1,8.53,24.82,5.81,27.53
207.46,13.07,26.06,9.83,29.31,6.58,32.56
207.5,14.51,29.9,10.66,33.75,6.81,37.6
207.54,15.2,32.41,10.9,36.71,6.6,41.01
207.58,15.41,33.18,10.97,37.62,6.52,42.06
207.62,15.2,32.78,10.81,37.17,6.42,41.56
207.67,14.62,31.21,10.48,35.36,6.33,39.51
207.71,13.97,29.21,10.16,33.01,6.35,36.82
207.75,13.33,26.9,9.94,30.29,6.55,33.68
207.79,12.55,24.83,9.48,27.9,6.41,30.97
207.83,11.54,23.16,8.63,26.07,5.72,28.98
207.88,10.59,21.82,7.79,24.62,4.98,27.43
207.92,9.87,20.83,7.13,23.56,4.39,26.3
207.96,9.31,20.04,6.63,22.72,3.95,25.41
208.0,8.82,19.36,6.19,22,3.55,24.64
208.04,8.38,18.77,5.78,21.37,3.19,23.97
208.08,7.99,18.22,5.43,20.78,2.87,23.33
208.12,7.6,17.76,5.07,20.3,2.53,22.84
208.17,7.24,17.35,4.71,19.88,2.18,22.41
208.21,6.89,17.01,4.36,19.54,1.83,22.08
208.25,6.77,16.83,4.25,19.34,1.73,21.86
208.29,7.1,17.06,4.62,19.55,2.13,22.04
208.33,8.04,17.86,5.58,20.32,3.13,22.77
208.38,9.44,19.41,6.95,21.9,4.46,24.39
208.42,11.25,22.06,8.55,24.76,5.85,27.46
208.46,13.1,25.98,9.88,29.2,6.66,32.42
208.5,14.54,29.83,10.72,33.65,6.9,37.47
208.54,15.23,32.36,10.95,36.64,6.67,40.92
208.58,15.43,33.16,11,37.6,6.56,42.03
208.62,15.21,32.77,10.82,37.16,6.43,41.55
208.67,14.62,31.21,10.47,35.36,6.32,39.51
208.71,13.97,29.21,10.16,33.02,6.34,36.83
208.75,13.32,26.92,9.92,30.32,6.52,33.72
208.79,12.54,24.86,9.46,27.94,6.38,31.02
208.83,11.52,23.21,8.6,26.13,5.68,29.05
208.88,10.58,21.88,7.75,24.7,4.93,27.53
208.92,9.86,20.89,7.1,23.65,4.34,26.41
208.96,9.3,20.11,6.6,22.81,3.9,25.51
209.0,8.81,19.44,6.16,22.09,3.5,24.75
209.04,8.38,18.84,5.76,21.45,3.15,24.07
209.08,7.99,18.29,5.41,20.86,2.84,23.44
209.12,7.61,17.83,5.06,20.38,2.5,22.94
209.17,7.24,17.42,4.69,19.97,2.15,22.52
209.21,6.89,17.1,4.34,19.65,1.79,22.2
209.25,6.77,16.91,4.23,19.44,1.7,21.98
209.29,7.1,17.13,4.59,19.64,2.08,22.15
209.33,8.02,17.93,5.54,20.41,3.06,22.89
209.38,9.41,19.47,6.9,21.99,4.38,24.5
209.42,11.21,22.11,8.49,24.83,5.76,27.55
209.46,13.06,26,9.82,29.23,6.59,32.46
209.5,14.48,29.83,10.65,33.67,6.81,37.51
209.54,15.16,32.39,10.86,36.69,6.55,41
209.58,15.35,33.22,10.88,37.69,6.42,42.16
209.62,15.12,32.84,10.69,37.27,6.26,41.71
209.67,14.53,31.3,10.34,35.49,6.15,39.68
209.71,13.89,29.31,10.03,33.17,6.18,37.02
209.75,13.25,27.02,9.81,30.46,6.37,33.9
209.79,12.48,24.96,9.36,28.08,6.24,31.2
209.83,11.48,23.3,8.52,26.25,5.57,29.21
209.88,10.55,21.97,7.7,24.83,4.84,27.68
209.92,9.85,20.99,7.06,23.77,4.28,26.56
209.96,9.3,20.2,6.57,22.93,3.85,25.66
210.0,8.82,19.53,6.14,22.21,3.46,24.88
210.04,8.39,18.93,5.75,21.57,3.11,24.2
210.08,8,18.38,5.4,20.97,2.81,23.57
210.12,7.62,17.92,5.04,20.49,2.47,23.07
210.17,7.25,17.52,4.68,20.08,2.11,22.65
210.21,6.9,17.19,4.33,19.76,1.76,22.33
210.25,6.77,16.99,4.21,19.55,1.66,22.1
210.29,7.09,17.21,4.57,19.74,2.04,22.26
210.33,8.01,18,5.51,20.5,3.01,22.99
210.38,9.39,19.53,6.86,22.06,4.33,24.59
210.42,11.18,22.15,8.43,24.9,5.69,27.64
210.46,13.02,26.04,9.76,29.29,6.51,32.55
210.5,14.42,29.9,10.54,33.77,6.67,37.64
210.54,15.09,32.48,10.74,36.83,6.39,41.18
210.58,15.27,33.33,10.75,37.85,6.23,42.37
210.62,15.02,32.95,10.54,37.43,6.06,41.91
210.67,14.45,31.39,10.21,35.63,5.98,39.87
210.71,13.82,29.4,9.93,33.3,6.03,37.19
210.75,13.2,27.1,9.73,30.57,6.26,34.04
210.79,12.43,25.03,9.28,28.18,6.13,31.33
210.83,11.42,23.37,8.44,26.36,5.45,29.35
210.88,10.49,22.06,7.6,24.95,4.71,27.84
210.92,9.79,21.06,6.97,23.88,4.15,26.7
210.96,9.24,20.26,6.49,23.02,3.73,25.78
211.0,8.77,19.58,6.06,22.28,3.36,24.99
211.04,8.34,18.98,5.68,21.64,3.02,24.3
211.08,7.95,18.42,5.34,21.04,2.72,23.66
211.12,7.58,17.96,4.98,20.55,2.39,23.14
211.17,7.21,17.54,4.63,20.12,2.05,22.71
211.21,6.87,17.2,4.29,19.78,1.7,22.37
211.25,6.73,17,4.17,19.56,1.6,22.13
211.29,7.05,17.21,4.51,19.76,1.97,22.3
211.33,7.95,18.02,5.43,20.54,2.92,23.06
211.38,9.34,19.57,6.79,22.12,4.23,24.68
211.42,11.13,22.21,8.37,24.97,5.6,27.74
211.46,13.01,26.07,9.74,29.33,6.48,32.6
211.5,14.47,29.91,10.61,33.77,6.74,37.63
211.54,15.17,32.47,10.84,36.8,6.52,41.13
211.58,15.33,33.33,10.83,37.83,6.33,42.34
211.62,15.07,32.97,10.6,37.45,6.12,41.92
211.67,14.48,31.42,10.24,35.65,6.01,39.89
211.71,13.84,29.44,9.94,33.34,6.04,37.24
211.75,13.21,27.14,9.73,30.63,6.24,34.11
211.79,12.42,25.09,9.26,28.26,6.09,31.43
211.83,11.4,23.45,8.39,26.46,5.38,29.47
211.88,10.47,22.15,7.54,25.08,4.62,28
211.92,9.76,21.18,6.9,24.03,4.04,26.89
211.96,9.21,20.38,6.41,23.18,3.62,25.97
212.0,8.73,19.69,6,22.43,3.26,25.17
212.04,8.31,19.08,5.61,21.78,2.92,24.47
212.08,7.92,18.53,5.27,21.18,2.61,23.84
212.12,7.54,18.07,4.91,20.7,2.27,23.33
212.17,7.16,17.66,4.54,20.28,1.92,22.9
212.21,6.82,17.31,4.2,19.93,1.57,22.56
212.25,6.68,17.1,4.07,19.71,1.46,22.32
212.29,6.98,17.32,4.4,19.91,1.81,22.49
212.33,7.88,18.14,5.31,20.71,2.74,23.28
212.38,9.27,19.69,6.67,22.3,4.06,24.9
212.42,11.1,22.31,8.29,25.11,5.49,27.91
212.46,13.05,26.1,9.79,29.36,6.53,32.62
212.5,14.59,29.87,10.77,33.69,6.95,37.51
212.54,15.33,32.42,11.06,36.7,6.79,40.97
212.58,15.5,33.29,11.05,37.74,6.6,42.19
212.62,15.2,32.96,10.76,37.4,6.32,41.84
212.67,14.56,31.44,10.35,35.66,6.13,39.87
212.71,13.9,29.47,10,33.37,6.11,37.26
212.75,13.22,27.2,9.73,30.69,6.23,34.19
212.79,12.41,25.16,9.23,28.35,6.04,31.54
212.83,11.38,23.53,8.34,26.57,5.3,29.61
212.88,10.43,22.25,7.47,25.21,4.51,28.16
212.92,9.72,21.28,6.83,24.17,3.94,27.06
212.96,9.17,20.48,6.34,23.31,3.51,26.14
213.0,8.7,19.79,5.92,22.56,3.15,25.33
213.04,8.28,19.18,5.55,21.9,2.83,24.63
213.08,7.89,18.62,5.21,21.3,2.52,23.98
213.12,7.5,18.15,4.84,20.81,2.18,23.47
213.17,7.13,17.73,4.47,20.39,1.82,23.04
213.21,6.78,17.39,4.13,20.04,1.47,22.69
213.25,6.63,17.18,3.99,19.82,1.35,22.45
213.29,6.92,17.4,4.3,20.02,1.68,22.64
213.33,7.79,18.24,5.18,20.85,2.57,23.46
213.38,9.19,19.79,6.54,22.44,3.89,25.09
213.42,11.03,22.38,8.19,25.22,5.35,28.06
213.46,13.03,26.12,9.76,29.39,6.49,32.67
213.5,14.62,29.86,10.81,33.67,7,37.48
213.54,15.41,32.41,11.16,36.66,6.91,40.91
213.58,15.56,33.29,11.13,37.73,6.7,42.16
213.62,15.26,32.97,10.83,37.4,6.4,41.82
213.67,14.59,31.46,10.38,35.68,6.16,39.9
213.71,13.91,29.51,10.01,33.41,6.11,37.31
213.75,13.22,27.25,9.71,30.75,6.2,34.26
213.79,12.39,25.22,9.18,28.43,5.97,31.64
213.83,11.33,23.6,8.26,26.67,5.19,29.74
213.88,10.37,22.34,7.37,25.33,4.38,28.33
213.92,9.65,21.38,6.72,24.31,3.79,27.24
213.96,9.09,20.59,6.22,23.46,3.35,26.33
214.0,8.61,19.9,5.79,22.72,2.97,25.54
214.04,8.19,19.29,5.41,22.06,2.64,24.83
214.08,7.8,18.72,5.06,21.46,2.33,24.19
214.12,7.41,18.26,4.7,20.97,1.99,23.68
214.17,7.04,17.84,4.34,20.54,1.64,23.24
214.21,6.69,17.49,3.99,20.19,1.29,22.89
214.25,6.53,17.29,3.84,19.98,1.15,22.67
214.29,6.81,17.51,4.14,20.18,1.46,22.86
214.33,7.68,18.36,5,21.04,2.33,23.71
214.38,9.1,19.91,6.4,22.61,3.69,25.32
214.42,10.99,22.46,8.13,25.32,5.26,28.19
214.46,13.09,26.11,9.83,29.37,6.57,32.63
214.5,14.73,29.8,10.97,33.57,7.2,37.34
214.54,15.54,32.34,11.34,36.54,7.14,40.74
214.58,15.7,33.25,11.32,37.64,6.93,42.03
214.62,15.38,32.94,10.98,37.33,6.59,41.72
214.67,14.68,31.46,10.48,35.66,6.29,39.85
214.71,13.97,29.53,10.08,33.42,6.18,37.31
214.75,13.25,27.27,9.74,30.78,6.23,34.28
214.79,12.38,25.26,9.16,28.49,5.94,31.71
214.83,11.3,23.66,8.21,26.75,5.12,29.84
214.88,10.33,22.42,7.31,25.44,4.29,28.46
214.92,9.61,21.47,6.64,24.43,3.68,27.39
214.96,9.04,20.68,6.13,23.59,3.22,26.51
215.0,8.56,20,5.69,22.86,2.83,25.73
215.04,8.12,19.39,5.3,22.21,2.49,25.03
215.08,7.72,18.83,4.95,21.61,2.17,24.38
215.12,7.34,18.35,4.58,21.11,1.83,23.86
215.17,6.96,17.94,4.22,20.68,1.47,23.43
215.21,6.61,17.6,3.86,20.35,1.11,23.1
215.25,6.44,17.39,3.7,20.13,0.96,22.87
215.29,6.71,17.6,3.99,20.33,1.27,23.05
215.33,7.58,18.44,4.86,21.16,2.15,23.88
215.38,9.02,19.97,6.28,22.7,3.54,25.44
215.42,10.93,22.46,8.04,25.35,5.16,28.23
215.46,13.02,26.07,9.76,29.33,6.5,32.59
215.5,14.67,29.74,10.91,33.51,7.14,37.27
215.54,15.51,32.29,11.31,36.48,7.12,40.68
215.58,15.67,33.22,11.28,37.61,6.89,41.99
215.62,15.35,32.91,10.96,37.3,6.57,41.7
215.67,14.65,31.43,10.46,35.63,6.27,39.82
215.71,13.94,29.51,10.05,33.4,6.16,37.29
215.75,13.22,27.26,9.71,30.77,6.21,34.28
215.79,12.35,25.26,9.12,28.49,5.89,31.71
215.83,11.27,23.66,8.17,26.75,5.08,29.85
215.88,10.31,22.41,7.28,25.44,4.25,28.47
215.92,9.58,21.46,6.61,24.43,3.64,27.4
215.96,9.01,20.68,6.1,23.59,3.18,26.51
216.0,8.52,19.99,5.66,22.86,2.79,25.73
216.04,8.09,19.38,5.26,22.2,2.44,25.02
216.08,7.69,18.81,4.91,21.59,2.13,24.37
216.12,7.31,18.33,4.55,21.09,1.79,23.85
216.17,6.93,17.92,4.18,20.67,1.43,23.41
216.21,6.57,17.58,3.82,20.33,1.07,23.08
216.25,6.4,17.37,3.65,20.12,0.91,22.86
216.29,6.67,17.59,3.94,20.32,1.21,23.05
216.33,7.52,18.43,4.79,21.16,2.07,23.88
216.38,8.96,19.95,6.21,22.69,3.46,25.44
216.42,10.87,22.43,7.98,25.33,5.09,28.22
216.46,12.97,26.02,9.71,29.29,6.44,32.55
216.5,14.61,29.68,10.84,33.44,7.08,37.21
216.54,15.44,32.22,11.24,36.42,7.04,40.62
216.58,15.59,33.15,11.19,37.54,6.8,41.94
216.62,15.25,32.87,10.85,37.27,6.44,41.68
216.67,14.56,31.4,10.35,35.61,6.14,39.82
216.71,13.85,29.48,9.94,33.39,6.03,37.3
216.75,13.14,27.23,9.61,30.75,6.09,34.28
216.79,12.27,25.22,9.03,28.46,5.79,31.7
216.83,11.21,23.61,8.1,26.71,5,29.81
216.88,10.25,22.36,7.22,25.39,4.19,28.42
216.92,9.54,21.41,6.57,24.37,3.6,27.34
216.96,8.98,20.62,6.07,23.54,3.15,26.45
217.0,8.49,19.94,5.63,22.8,2.77,25.66
217.04,8.06,19.32,5.24,22.13,2.43,24.95
217.08,7.65,18.76,4.87,21.53,2.09,24.31
217.12,7.25,18.29,4.49,21.04,1.73,23.8
217.17,6.87,17.87,4.12,20.62,1.37,23.37
217.21,6.52,17.53,3.76,20.29,1.01,23.04
217.25,6.34,17.32,3.6,20.07,0.85,22.81
217.29,6.62,17.53,3.89,20.25,1.16,22.98
217.33,7.48,18.37,4.76,21.09,2.04,23.81
217.38,8.92,19.89,6.17,22.63,3.43,25.38
217.42,10.81,22.38,7.91,25.27,5.02,28.17
217.46,12.87,25.97,9.59,29.24,6.32,32.52
217.5,14.47,29.63,10.68,33.42,6.89,37.21
217.54,15.27,32.18,11.05,36.4,6.82,40.63
217.58,15.41,33.09,10.99,37.51,6.57,41.93
217.62,15.1,32.78,10.68,37.2,6.26,41.62
217.67,14.44,31.3,10.23,35.52,6.01,39.73
217.71,13.75,29.4,9.84,33.31,5.93,37.22
217.75,13.06,27.15,9.53,30.68,6.01,34.2
217.79,12.2,25.15,8.96,28.39,5.73,31.62
217.83,11.15,23.55,8.04,26.65,4.94,29.75
217.88,10.2,22.31,7.17,25.34,4.14,28.37
217.92,9.49,21.37,6.52,24.34,3.55,27.31
217.96,8.93,20.6,6.01,23.52,3.09,26.44
218.0,8.45,19.91,5.58,22.78,2.71,25.65
218.04,8.01,19.3,5.19,22.12,2.37,24.94
218.08,7.6,18.74,4.82,21.52,2.03,24.31
218.12,7.21,18.27,4.44,21.04,1.68,23.8
218.17,6.83,17.87,4.07,20.63,1.31,23.39
218.21,6.47,17.53,3.7,20.3,0.94,23.07
218.25,6.29,17.32,3.53,20.08,0.77,22.84
218.29,6.56,17.51,3.82,20.24,1.08,22.98
218.33,7.42,18.34,4.68,21.07,1.95,23.8
218.38,8.85,19.85,6.1,22.6,3.35,25.34
218.42,10.75,22.31,7.85,25.21,4.96,28.1
218.46,12.81,25.87,9.54,29.14,6.27,32.4
218.5,14.41,29.51,10.63,33.29,6.86,37.06
218.54,15.19,32.05,10.98,36.27,6.76,40.48
218.58,15.31,32.97,10.9,37.38,6.48,41.79
218.62,14.99,32.65,10.57,37.07,6.15,41.49
218.67,14.34,31.19,10.12,35.4,5.91,39.61
218.71,13.68,29.29,9.77,33.2,5.87,37.1
218.75,13,27.03,9.49,30.54,5.99,34.05
218.79,12.16,25.03,8.95,28.25,5.73,31.46
218.83,11.11,23.44,8.03,26.52,4.95,29.6
218.88,10.17,22.22,7.15,25.23,4.14,28.25
218.92,9.46,21.28,6.51,24.23,3.56,27.19
218.96,8.91,20.51,6.01,23.41,3.12,26.31
219.0,8.44,19.82,5.59,22.67,2.74,25.52
219.04,8.01,19.21,5.21,22.01,2.41,24.81
219.08,7.6,18.65,4.83,21.41,2.07,24.18
219.12,7.21,18.19,4.46,20.94,1.71,23.68
219.17,6.83,17.79,4.09,20.53,1.35,23.27
219.21,6.47,17.46,3.72,20.21,0.98,22.95
219.25,6.28,17.26,3.54,20,0.8,22.74
219.29,6.53,17.45,3.8,20.18,1.08,22.91
219.33,7.38,18.29,4.65,21.02,1.92,23.75
219.38,8.8,19.79,6.05,22.53,3.31,25.28
219.42,10.66,22.24,7.76,25.14,4.86,28.03
219.46,12.66,25.77,9.38,29.05,6.11,32.33
219.5,14.21,29.41,10.41,33.2,6.61,37
219.54,14.97,31.94,10.73,36.18,6.49,40.42
219.58,15.09,32.86,10.64,37.31,6.2,41.75
219.62,14.78,32.56,10.33,37.01,5.89,41.45
219.67,14.15,31.1,9.91,35.33,5.67,39.57
219.71,13.52,29.2,9.6,33.12,5.67,37.05
219.75,12.87,26.95,9.35,30.47,5.83,33.99
219.79,12.04,24.96,8.82,28.19,5.59,31.42
219.83,10.99,23.38,7.9,26.47,4.8,29.57
219.88,10.05,22.17,7.02,25.2,3.99,28.23
219.92,9.37,21.23,6.4,24.2,3.43,27.17
219.96,8.83,20.47,5.92,23.38,3.01,26.29
220.0,8.35,19.79,5.49,22.65,2.63,25.51
220.04,7.92,19.18,5.11,21.99,2.29,24.81
220.08,7.52,18.63,4.74,21.4,1.96,24.18
220.12,7.14,18.17,4.38,20.92,1.63,23.68
